operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,123,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,133548.7845040465,20415.991062427936,2.0,1.0,140460.0,,0.0,39600.0,0.0,2.3283064365386963e-10,2.3283064365386963e-10
0,125,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_shift_break,21.233333333333334,15.05,True,False,149350.96057130286,,,,,,,63960.0,63926.630296345,,
0,122,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,153779.70958323713,5511.009583237013,2,0,140520,,0,39600,0,2.9103830456733704e-11,0
0,32,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,9133.14414481041,5418.531664810476,1,0,140700,,0,39600.0,0.0,1270.65248,0.0
0,128,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,133259.81222830203,25641.18350113419,1,0,140700,,0,39600.0,0.0,2856.8087271676327,2700.0
0,99,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,169075.58497398847,20203.603154335273,3,1,15477,1543.0,1543,,,,
0,123,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,133548.78450404658,20415.991062427936,2,1,140820,,0,39600.0,0.0,8.731149137020111e-11,8.731149137020111e-11
0,182,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,4555.0,8816.0,2,0,24711,1701.0,1701,,,,
0,164,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,117350.51660567182,19805.21660567177,3,1,12374,1273,1273,,,,
0,114,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,145801.78662293323,26829.95458343193,3,2,2598,1580,1580,,,,
0,194,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,88616.4776032043,8591.248549145454,2,0,141360,,0,39600,0,3978.919054058843,1516.999999999971
0,137,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,103443.79675470474,18395.25675470476,4,3,141360,,0,39600,0,1.1641532182693481e-10,1.1641532182693481e-10
0,148,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,156103.80151496796,17662.010444673797,3,0,141420,,0,39600,0,4005.781070294136,3251.0
0,151,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,177242.02232473204,34939.15984755546,4,1,141420,,0,39600,0,3954.582477176493,3954.582477176493
0,137,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,103443.79675470477,18395.25675470476,4,3,141420,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,93,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,173990.71442185953,28989.699592957615,1,0,141540,,0,39600,0,2890.524828901738,2699.999999999942
0,160,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,105814.188076413,13893.67035876587,5,0,141660,,0,39600.0,0.0,3989.237717647076,2698.0
0,149,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,151253.56989849906,7707.0708659847805,5,0,26472,1465.0,1465,,,,
0,174,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,149387.48028630167,6633.696850360269,3,0,141840,,0,39600,0,4009.963435941198,0
0,100,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,160276.1331135288,20599.084903874187,1,0,141960,,0,39600,0,2856.544886705206,2699.999999999971
0,117,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,7395.9933687374905,17857.96000000005,5,1,142020,,0,39600,0,3053.2996305869924,3053.2996305869924
0,179,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,98973.63596463336,11465.195964633327,1,0,18000,2700,2700,,,,
0,102,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,155476.97034717636,23262.025136015887,2,1,142320,,0,39600,0,5.820766091346741e-11,5.820766091346741e-11
0,102,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,155476.9703471764,23262.025136015887,2,1,142380,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,113,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,6215.740666265395,12557.249999999884,4,0,142440,,0,39600.0,0.0,3019.740666265395,2702.0
0,133,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,3298.0,28686.0,5,3,6001,1623.0,1623,,,,
0,92,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,161764.92076098867,29717.88076098873,5,4,573,1704,1704,,,,
0,98,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,2921.395829108923,26620.27999999994,1,0,142620,,0,39600,0,2921.395829108923,2700.0
0,155,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,107327.76560241071,10980.455141146565,4,1,19360,1374,1374,,,,
0,121,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,8303.890111813223,5441.2200000000885,1,0,142800,,0,39600,0,2903.8901118131357,0
0,141,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,3913.0149596640067,25559.499999999825,1,0,142860,,0,39600,0,3913.0149596640067,2700.0
0,95,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,106076.68145134569,29802.485551445185,4,4,143040,,0,39600.0,0.0,2.9103830456733704e-11,2.9103830456733704e-11
0,136,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,1422.0,27665.0,3,2,4914,1422.0,1422,,,,
0,5,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,True,False,6555.131567997254,0,2,0,143100,,0,39600,1.1641532182693481e-10,1.1641532182693481e-10,0
0,91,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,2844.4989160972505,26567.869999999908,1,0,143340,,0,39600.0,0.0,2844.4989160972505,2700.0
0,178,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,137588.53174476945,26515.961744769433,2,1,8577,1661.0,1661,,,,
0,189,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,104729.90945050641,4716.719450506436,4,0,25917,1601.0,1601,,,,
0,107,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,2888.361927590503,29762.92999999973,1,0,143400.0,,0,39600.0,0.0,2888.361927590503,2700.0
0,140,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,158998.6711769412,13346.691176941073,2,1,21647.308823058826,900.0,1600,,,,
0,161,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,3147,13504,2,1,18039,600,1566,,,,
0,144,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,129306.9141096014,30567.22239254257,5,2,143580,,0,39600,0,3799.051717058849,3799.051717058849
0,187,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,187175.8281017343,29727.24000000002,5,4,1686,1610,1610,,,,
0,122,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,156935.10346531807,5511.009583237013,2,0,143820,,0,39600,0.0,3155.3938820809303,0.0
0,123,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,136544.36218670555,20415.991062427936,2,0,143820,,0,39600,0.0,2995.5776826589595,1352.9999999996799
0,59,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,True,False,126205.57712000018,0.0,1,0,143820,,0,39600,5.820766091346741e-11,5.820766091346741e-11,0.0
0,134,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,104486.99154930733,23793.481549307326,1,1,144120,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,142,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,155183.4912509926,22709.745261084565,2,1,9432,1492,1492,,,,
0,188,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,4399.0,11266.0,4,1,24710,1338,1338,,,,
0,111,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,177850.76931852166,21784.504703480474,4,2,11748,1432,1432,,,,
0,116,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,152439.23633610556,22420.626336105546,3,2,6418,1310,1310,,,,
0,131,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,131068.37729196253,2512.5830526559876,4,0,144600,,0,39600,0,2929.1042393063617,0
0,5,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,8099.413007997254,0,2,0,144660,,0,39600,1544.2814399999997,1544.2814399999997,0
0,109,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,6021.856681736468,20852.25027537796,3,0,144720.0,,0.0,39600.0,0.0,3065.2064063583834,1224.3497246219163
0,112,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,134206.09173401157,4999.946731121348,2,0,144720.0,,0.0,39600.0,0.0,3035.495002890175,0.0
0,139,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,150006.17564572248,13874.425645722476,1,0,21956.574354277524,600.0,45.18000000005122,,,,
0,177,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,3340,11516,2,0,19091,1697,1697,,,,
0,190,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,136844.07395655272,31641.913956552715,5,4,2975,1631,1631,,,,
0,176,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,115174.69645558829,13757.940000000031,2,0,21671,1608,1608,,,,
0,102,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,158368.1378437082,23262.025136015887,2,0,145260,,0,39600,0,2891.16749653179,1749.9999999999127
0,127,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,109399.95441849716,30431.607166473914,2,0,145260,,0,39600,0,3129.0372520231203,3035.0
0,137,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,107392.28453846951,18395.25675470476,4,1,145380,,0,39600,0,3948.4877837647314,3948.4877837647314
0,59,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,127836.47792000018,0,1,0,145440,,0,39600,1630.9007999999992,1630.9007999999992,0
0,135,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,119122.20685831178,25334.28784648805,2,0,145500,,0,39600.0,0.0,3951.609011823546,3415.0
0,143,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,1566.0,25845.0,4,3,7190,1566.0,1566,,,,
0,181,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,7341,2010,5,0,26870,1589,1589,,,,
0,95,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,108904.02197273298,29802.485551445185,4,2,145920,,0,39600.0,0.0,2827.3405213872875,2827.3405213872875
0,156,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,132154.83643702342,15110.985645805798,5,2,15490,1486.0,1486,,,,
0,175,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,165748.57989600697,20792.239896007,3,1,13210,1790.0,1790,,,,
0,191,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,1798.0,31567.0,4,3,3840,1798.0,1798,,,,
0,118,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,109318.32111040039,9899.601110400203,2,1,145980,,0,39600,0,1.1641532182693481e-10,1.1641532182693481e-10
0,198,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,123285.82102310003,28100.222486864484,2,0,146040,,0,39600,0,4183.838536235308,2992.0
0,192,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,169788.80291962434,14774.804339271286,2,0,146340,,0,39600,0,3975.0385803529607,1443.0
