operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,True,False,88540.04304,0.0,4,0,54300,,0,39600,1332.7368000000006,1332.7368000000006,0.0
0,31,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,100695.65563684257,24455.89999999993,2,0,54300,,0,39600,0.0,3937.6556368425577,1371.0
0,17,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,57297.10715319334,20702.955066488026,4,0,54480,,0,39600,0,2900.292086705208,1668.1849335118577
0,22,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,80924.06294908878,26395.787504580083,3,0,55140,,0,39600,0,2906.125444508673,1730.0624954199138
0,33,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,98185.65460396324,7456.162961080838,1,0,55140,,0,39600,0,3989.361642882375,0.0
0,20,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,68602.20675207146,22469.15289658012,4,0,55260,,0,39600,0,3055.1838554913347,1185.977103419872
0,30,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,74767.34789039244,18511.119999999923,3,0,55380,,0,39600,0,3910.3478903924447,3195.0
0,21,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,92653.04204282486,13703.229428373947,2,0,57900,,0,39600,0,2874.802614450872,0
0,32,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,58355.670416430614,15527.504612724537,1,0,58560,,0,39600,0,3896.3958037059047,0
0,25,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,43300.60656684049,9309.380175899267,1,0,59340,,0,39600,0,3873.0763909411944,0
0,24,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,66997.20577954144,12046.827845070813,4,0,60120,,0,39600,0,4147.3879344706165,994.1821549291622
0,28,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,55782.00368914298,4092.6564108488164,3,0,60120,,0,39600,0,3873.447278294136,0.0
0,26,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,waiting,,,False,False,49082.07852562398,13758.128525623997,1,0,60180,,0,39600,0,7.275957614183426e-12,0
0,23,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,48451.39091887506,5611.699963383464,4,0,61140,,0,39600,0,2914.2609554913306,0
0,26,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,52950.82493627106,13758.128525623997,1,0,64020,,0,39600,0,3868.7464106470807,0
0,34,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,True,False,101947.62933004646,0,1,0,64260,,0,39600,3974.0649455294274,3974.0649455294274,0
0,29,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,78658.81635753205,8879.426306179055,1,0,65460,,0,39600,0,3808.3200513529596,0
0,22,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,83899.94984388648,18754.912949088684,3,0,65880,,0,39600,0,2975.886894797688,0
0,20,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,71778.58772374775,14164.326752071443,4,0,66840,,0,39600,0,3176.3809716763053,0
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,waiting,,,True,False,103228.54340762056,0,4,0,67020,,0,39600,8.731149137020111e-11,8.731149137020111e-11,0
0,31,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,waiting,,,False,False,100695.65563684268,10635.255636842652,2,1,68100,,0,39600,0,1.1641532182693481e-10,1.1641532182693481e-10
0,27,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,79644.4834034374,13707.099861260838,1,0,68460,,0,39600,0,4063.933542176491,0
0,17,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,60595.787855505485,10000.997153193308,4,0,68520,,0,39600,0,3298.680702312142,0
0,21,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,95858.57738559943,5474.802042824918,2,0,69480,,0,39600,0,3205.5353427745667,0
0,30,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,78827.24742186305,7147.597890392553,3,0,70920,,0,39600,0,4059.8995314706103,0
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,True,False,107422.96104291469,0,4,0,71220,,0,39600,4194.417635294129,4194.417635294129,0
0,4,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,9.466666666666667,20.0,True,False,41732.94744000002,,,,,,,37920.0,37920.0,,
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,7.266666666666667,20.0,True,False,90124.0,,,,,,,45840.0,45840.0,,
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,12.616666666666667,20.05,True,False,113761.56135999998,,,,,,,26580.0,26568.152559999984,,
