sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
27720,0.0,0.0,0.0,0.00409
27780,0.0,0.0,0.0,0.0077
27840,0.0,0.0,0.0,0.00219
27900,0.0,0.0,0.297,0.0
27960,0.0,0.0,0.0,0.0
28020,0.0,0.0,0.0,0.0
28080,0.0,0.0,0.0,0.0
28140,0.0,0.0,0.0,0.03759
28200,0.0,0.0,0.311,0.0
28260,0.0,0.0,0.0,0.0
28320,0.0,0.0,0.0,0.01099
28380,0.0,0.0,0.0,0.0
28440,0.0,0.0,0.0,0.0
28500,0.0,0.0,0.349,0.0
28560,0.0,0.0,0.0,0.00507
28620,0.0,0.0,0.0,0.0
28680,0.0,0.0,0.0,0.0
28740,0.0,0.0,0.0,0.0
28800,0.0,0.0,0.3,0.00233
28860,0.0,0.0,0.0,0.0
28920,0.0,0.0,0.0,0.0
28980,0.0,0.0,0.0,0.00248
29040,0.0,0.0,0.0,0.00278
29100,0.0,0.0,0.304,0.00435
29160,0.0,0.0,0.0,0.0
29220,0.0,0.001,0.0,0.00761
29280,0.0,0.0,0.0,0.0
29340,0.0,0.0,0.0,0.00227
29400,0.0,0.0,0.304,0.00212
29460,0.0,0.002,0.0,0.00532
29520,0.0,0.001,0.0,0.0046
29580,0.0,0.0,0.0,0.00263
29640,0.0,0.0,0.0,0.00232
29700,0.0,0.0,0.3,0.00506
29760,0.0,0.0,0.0,0.0
29820,0.0,0.0,0.0,0.0
29880,0.0,0.001,0.0,0.006959999999999999
29940,0.0,0.0,0.0,0.00434
30000,0.0,0.0,0.298,0.0
30060,0.0,0.002,0.0,0.00307
30120,0.0,0.002,0.0,0.00237
30180,0.0,0.0,0.0,0.00519
30240,0.0,0.0,0.0,0.00211
30300,0.0,0.0,0.4,0.0
30360,0.0,0.0,0.0,0.0
30420,0.0,0.0,0.0,0.00396
30480,0.0,0.0,0.0,0.0
30540,0.0,0.0,0.0,0.00243
30600,0.0,0.001,0.304,0.00342
30660,0.0,0.0,0.0,0.00223
30720,0.0,0.001,0.0,0.00406
30780,0.0,0.001,0.0,0.0061200000000000004
30840,0.0,0.0,0.0,0.00214
30900,0.0,0.0,0.304,0.0
30960,0.0,0.0,0.0,0.0
31020,0.0,0.0,0.0,0.0
31080,0.0,0.0,0.0,0.0
31140,0.0,0.0,0.0,0.00484
31200,0.0,0.0,0.297,0.00443
31260,0.0,0.0,0.0,0.0
31320,0.0,0.0,0.0,0.00221
31380,0.0,0.002,0.0,0.007389999999999999
31440,0.0,0.0,0.0,0.00202
31500,0.0,0.0,0.298,0.00549
31560,0.0,0.002,0.0,0.00455
31620,0.0,0.0,0.0,0.00647
31680,0.0,0.0,0.0,0.0
31740,0.0,0.0,0.0,0.00673
31800,0.0,0.002,0.298,0.00404
31860,0.0,0.0,0.0,0.00475
31920,0.0,0.0,0.0,0.00496
31980,0.0,0.0,0.0,0.0
32040,0.0,0.002,0.0,0.06766
32100,0.0,0.0,0.299,0.0
32160,0.0,0.0,0.0,0.00298
32220,0.0,0.0,0.0,0.0066300000000000005
32280,0.0,0.0,0.0,0.0
32340,0.0,0.0,0.0,0.00226
32400,0.0,0.0,0.345,0.00673
32460,0.0,0.0,0.0,0.00489
32520,0.0,0.0,0.0,0.0
32580,0.0,0.001,0.0,0.004450000000000001
32640,0.0,0.001,0.0,0.00476
32700,0.0,0.0,0.35,0.00448
32760,0.0,0.001,0.0,0.0156
32820,0.0,0.001,0.0,0.00806
32880,0.0,0.001,0.0,0.00238
32940,0.0,0.001,0.0,0.00244
33000,0.0,0.001,0.298,0.006719999999999999
33060,0.0,0.001,0.0,0.00294
33120,0.0,0.006,0.0,0.0068
33180,0.0,0.001,0.0,0.013850000000000001
33240,0.0,0.001,0.0,0.00787
33300,0.0,0.001,0.3,0.00557
33360,0.0,0.001,0.0,0.00262
33420,0.0,0.001,0.0,0.00448
33480,0.0,0.001,0.0,0.01201
33540,0.0,0.001,0.0,0.00475
33600,0.0,0.001,0.297,0.00218
33660,0.0,0.001,0.0,0.009940000000000001
33720,0.0,0.002,0.0,0.00402
33780,0.0,0.001,0.0,0.00694
33840,0.0,0.001,0.0,0.00662
33900,0.0,0.002,0.296,0.00665
33960,0.0,0.002,0.0,0.00929
34020,0.0,0.001,0.0,0.010839999999999999
34080,0.0,0.001,0.0,0.00264
