operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,41,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.4,2,62847.0,29064,29064.0,0.0,0,0,78870.2029306607,4753,3,3,13
0,12,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.516666666666667,1,32495.0,32495,32495.0,0.0,0,0,8578.039680000002,7409,5,5,32
0,28,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.55,2,70254.0,34994,34994.0,0.0,0,0,75358.2371200001,2700,1,1,17
0,6,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.683333333333334,3,98459.0,33376,33376.0,0.0,0,0,116908.51920000008,5900,4,4,32
0,22,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.733333333333333,2,65036.0,34721,34721.0,0.0,0,0,70143.14544000001,5985,4,4,19
0,38,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.1,12.85,2,68655.0,34199,34199.0,0.0,0,0,55656.81193195652,2977,2,2,17
0,27,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,12.883333333333333,3,97497.0,35477,35477.0,0.0,0,0,134678.81144571217,8032,5,5,28
0,30,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.95,2,62268.0,29154,29154.0,0.0,0,0,59348.697239474546,5486,4,4,18
0,10,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.066666666666667,13.133333333333333,3,97849.0,29946,29946.0,0.0,0,0,148836.34992,4830,3,3,24
0,15,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.783333333333333,2,58904.0,29788,29788.0,0.0,0,0,83761.69871999999,7503,5,5,18
0,18,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.466666666666667,3,94241.0,31072,31072.0,0.0,0,0,152109.24023999998,7772,5,5,23
0,61,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,14.95,1,29030.0,29030,29030.0,0.0,0,0,3134,3134,2,2,14
0,1,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,15.166666666666666,3,102033.0,35464,35464.0,0.0,0,0,139210.61065563475,4365,3,3,32
0,71,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.033333333333333,16.1,4,132168.0,30051,30051.0,0.0,0,0,139071.59661280378,6171,4,4,14
