operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,17,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,46062.76672000004,24535.907680000048,1,1,90600,,0,39600,0,1143.0590400000003,1143.0590400000003
0,19,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,97239.72095999999,24955.037839999848,2,0,90600,,0,39600,0,1145.3331199999984,410.61216000000013
0,32,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,131068.48784000003,26906.037840000063,3,2,90840,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,4,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,57256.32456,26989.894559999993,3,2,3566,1217,1217,,,,
0,2,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,1688.0,31377.51368669304,3,2,3190,446.8763133069722,446.8763133069722,,,,
0,12,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,1179.3412623532915,31900.21000000002,5,5,91680,,0,39600,0,1179.3412623532624,1179.3412623532624
0,42,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_break,,,False,True,53581.09345831267,30768.859999999993,3,2,586,1221,1221,,,,
0,32,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,132181.30592000004,26906.037840000063,3,1,91980,,0,39600,0,1112.8180800000002,1112.8180800000002
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,109768.7272,32409.42999999997,4,4,92100,,0,39600,0,1164.7272000000003,1164.7272000000003
0,34,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_break,,,False,True,130138.0,30803.0,3,2,4491,1339,1339,,,,
0,39,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,waiting,,,False,False,90831.60840924866,18747.358409248678,3,1,92340,,0,39600,0,4.3655745685100555e-11,4.3655745685100555e-11
0,9,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,111121.91552,30330.430000000022,3,3,92460,,0,39600,0,1240.915519999999,1240.915519999999
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,38695.12512000011,18381.01280000017,4,2,92520,,0,39600,0,5.820766091346741e-11,5.820766091346741e-11
0,44,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_break,,,False,True,105607.34441626642,28993.624416266415,3,2,1759,1437,1437,,,,
0,25,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,90715.94720000014,17565.018319999905,1,0,93180,,0,39600,0,1282.7788799999998,0
0,34,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,waiting,,,False,False,130138.00000000006,29759.72000000006,3,2,93240,,0,39600,0,5.820766091346741e-11,5.820766091346741e-11
0,4,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,58681.67368,25940.00455999995,3,1,93720,,0,39600.0,0.0,1425.3491199999996,1425.3491199999996
0,21,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,65442.99999999999,30989.75,5,4,2363,1413.0,1413,,,,
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,39882.942720000116,18381.01280000017,4,1,93780,,0,39600,0,1187.817599999999,1187.817599999999
0,38,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_shift_break,14.6,2.1,True,False,51142.81193195652,,,,,,,41040.0,41011.963697192135,,
